row_type,username,email,role,dob,division,roll_no,course,department,subjects,experience,question_id,rating,teacher_email,comment,subject,description,status
SURVEY,,,,,,,,,,,1,3,isha.shah98_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,5,5,sahil_chatterjee49_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,10,3,tanvi.pandey49_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,14,1,piyush_roy98_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,4,5,tanmaybhat96_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,6,5,vihaan.thakur2_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,7,3,gaurav_patel37_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,2,4,vivaan.mishra53_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,12,4,rashmi.deshmukh5_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,1,4,ritvikjadhav71_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,14,3,sakshi_mishra23_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,17,5,prateekbanerjee1_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,20,4,aanya_malhotra56_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,17,5,priya.pawar27_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,5,5,divya_mukherjee23_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,17,3,gaurav_patel37_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,18,5,isha.shah98_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,12,5,devkaur84_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,6,4,mohammedgill36_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,7,3,piyush.mukherjee46_t@college.edu,Could use more practical examples.,,,
SURVEY,,,,,,,,,,,2,2,vihaan_pawar68_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,,,,,,,,,,19,5,shivani.ghosh92_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,14,5,rashmi.deshmukh5_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,1,5,nisha.roy42_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,15,3,nisha.roy42_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,11,3,mohammedgill36_t@college.edu,Could use more practical examples.,,,
SURVEY,,,,,,,,,,,9,4,mohammedgill36_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,8,4,mohammedgill36_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,6,4,sanyagupta57_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,5,3,sonali_saxena57_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,5,2,pranav.more83_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,14,4,divya_mukherjee23_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,7,5,rashmi.deshmukh5_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,6,3,siddharth_pandey30_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,14,4,tanvi.pandey49_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,8,4,neeraj.ghosh29_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,13,4,siddharth_pandey30_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,16,4,vihaan_pawar68_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,12,2,isha.shah98_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,9,1,sanyagupta57_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,16,5,nisha.roy42_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,7,4,piyush_roy98_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,4,3,tanvi.pandey49_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,7,4,aishwaryapillai9_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,5,3,rupalkumar4_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,3,5,sanyagupta57_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,14,5,prateekbanerjee1_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,9,5,harsh.dutta10_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,3,4,aishwaryapillai9_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,4,4,gaurav_patel37_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,18,3,sonali_saxena57_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,8,1,sanyakhanna42_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,1,4,pranav.more83_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,16,4,mohammedgill36_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,1,4,harsh.dutta10_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,13,5,piyush_roy98_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,17,2,sakshi_mishra23_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,7,4,divya_mukherjee23_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,6,5,isha.shah98_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,11,2,parth.mehta71_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,19,2,rashmi.deshmukh5_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,1,5,sanya.mishra54_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,3,4,aishwaryapillai9_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,16,5,pranav.more83_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,15,3,tanmaybhat96_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,13,4,divya_mukherjee23_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,4,1,sakshi_mishra23_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,20,4,pranav.more83_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,7,5,piyush.mukherjee46_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,14,3,aanyadutta41_t@college.edu,Could use more practical examples.,,,
SURVEY,,,,,,,,,,,1,4,gaurav_patel37_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,16,1,aditya.more30_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,,,,,,,,,,20,5,devkaur84_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,7,3,aishwaryapillai9_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,8,2,isha.shah98_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,17,4,richashah48_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,16,4,richashah48_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,2,4,vivaan.mishra53_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,12,3,mohammedgill36_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,16,5,vihaan_pawar68_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,3,4,prateekbanerjee1_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,3,3,rashmi.deshmukh5_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,1,4,harsh.dutta10_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,17,5,nishapandey33_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,2,2,piyush.mukherjee46_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,,,,,,,,,,13,4,aanya_malhotra56_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,3,5,tanmaybhat96_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,12,3,neeraj.ghosh29_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,6,3,tanmaybhat96_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,9,4,devkaur84_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,7,4,gaurav_patel37_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,13,3,richashah48_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,6,4,rashmi.deshmukh5_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,10,4,priya.pawar27_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,10,5,aanyadutta41_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,7,5,ritvikjadhav71_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,1,4,pranav.more83_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,2,3,pranav.more83_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,9,5,vihaan.thakur2_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,9,3,shivanidas49_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,17,3,tanmaybhat96_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,,,,,,,,,,11,5,vihaan.thakur2_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,9,3,devkaur84_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,,,,,,,,,,19,5,sanyagupta57_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,13,5,sanyakhanna42_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,1,5,nishapandey33_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,17,1,isha.shah98_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,19,4,divya_mukherjee23_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,10,3,ritvikjadhav71_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,,,,,,,,,,20,4,sanyakhanna42_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,8,2,aanya_malhotra56_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,17,4,aishwaryapillai9_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,16,5,vivaan.mishra53_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,3,4,prateekbanerjee1_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,4,3,priya.pawar27_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,16,4,siddharth_pandey30_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,12,4,piyush_roy98_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,17,2,aanyadutta41_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,13,5,vivaan.mishra53_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,12,3,nisha.roy42_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,11,5,shivani.ghosh92_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,7,1,gaurav_patel37_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,2,4,devkaur84_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,15,4,tanmaybhat96_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,20,5,harshmalhotra12_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,17,3,rashmi.deshmukh5_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,4,3,pranav.more83_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,4,4,aishwaryapillai9_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,20,5,sanya.mishra54_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,14,5,mohammedgill36_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,13,3,shivanidas49_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,8,5,sonali_saxena57_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,2,4,aanya_malhotra56_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,3,1,mohammedgill36_t@college.edu,Not very approachable for doubt solving.,,,
SURVEY,,,,,,,,,,,8,3,richashah48_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,2,5,tanmaybhat96_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,,,,,,,,,,18,5,aanyadutta41_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,4,5,aanyadutta41_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,2,5,ritvikjadhav71_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,20,5,aditya.more30_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,15,4,parth.mehta71_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,17,4,rashmi.deshmukh5_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,4,5,devkaur84_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,10,4,isha.shah98_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,13,5,richashah48_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,12,4,gaurav_patel37_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,20,4,vivaan.mishra53_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,2,4,tanvi.pandey49_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,15,3,nisha.roy42_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,7,4,nisha.roy42_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,1,5,richashah48_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,17,4,sanyakhanna42_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,19,5,aditya.more30_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,16,5,divya_mukherjee23_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,14,3,sakshi_mishra23_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,13,5,nisha.roy42_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,15,3,aanya_malhotra56_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,13,2,rupalkumar4_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,,,,,,,,,,9,5,richashah48_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,3,3,harsh.dutta10_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,12,5,aanyadutta41_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,9,5,karangill89_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,19,4,siddharth_pandey30_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,8,5,shivani.ghosh92_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,2,3,tanmaybhat96_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,11,5,aishwaryapillai9_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,14,5,vihaan_pawar68_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,20,5,sanyakhanna42_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,8,3,vihaan_pawar68_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,2,4,parth.mehta71_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,7,3,vihaan.thakur2_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,,,,,,,,,,4,4,parth.mehta71_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,10,3,sanya.mishra54_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,12,4,nisha.roy42_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,3,3,tanvi.pandey49_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,2,3,isha.shah98_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,,,,,,,,,,7,4,rupalkumar4_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,2,4,shivani.ghosh92_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,12,5,sahil_chatterjee49_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,11,4,piyush.mukherjee46_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,11,5,prateekbanerjee1_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,,,,,,,,,,11,5,nishapandey33_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,12,4,divya_mukherjee23_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,9,5,priya.pawar27_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,5,5,piyush_roy98_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,1,4,isha.shah98_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,12,3,vihaan_pawar68_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,,,,,,,,,,15,1,mohammedgill36_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,,,,,,,,,,3,2,harshmalhotra12_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,3,4,sanyagupta57_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,6,5,tanvi.pandey49_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,12,3,sonali_saxena57_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,3,5,karangill89_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,10,3,shivani.ghosh92_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,15,3,sahil_chatterjee49_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,,,,,,,,,,15,4,nishapandey33_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,9,2,neeraj.ghosh29_t@college.edu,The teaching could be much better.,,,
SURVEY,,,,,,,,,,,6,4,parth.mehta71_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,12,4,gaurav_patel37_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,4,5,aanya_malhotra56_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,11,3,vivaan.mishra53_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,,,,,,,,,,9,4,nishapandey33_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,1,4,aanya_malhotra56_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,4,3,riyaghosh90_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,,,,,,,,,,2,5,aditya.more30_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,8,4,nishapandey33_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,,,,,,,,,,6,2,sakshi_mishra23_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,,,,,,,,,,12,4,nishapandey33_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,17,5,harshmalhotra12_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,12,3,neeraj.ghosh29_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,,,,,,,,,,8,5,harshmalhotra12_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,20,2,piyush_roy98_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,14,2,tanvi.pandey49_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,15,5,nisha.roy42_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,11,4,vihaan_pawar68_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,7,2,harsh.dutta10_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,4,5,richashah48_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,6,5,vihaan_pawar68_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,,,,,,,,,,8,2,nisha.roy42_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,,,,,,,,,,14,2,gaurav_patel37_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,16,1,tanmaybhat96_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,8,5,prateekbanerjee1_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,11,4,sakshi_mishra23_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,1,4,nishapandey33_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,1,3,sanya.mishra54_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,7,4,pranav.more83_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,,,,,,,,,,14,5,karangill89_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,1,5,shivani.ghosh92_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,12,4,sanyagupta57_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,20,5,ritvikjadhav71_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,8,2,devkaur84_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,,,,,,,,,,2,5,sakshi_mishra23_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,20,1,karangill89_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,,,,,,,,,,20,5,aanya_malhotra56_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,4,4,aishwaryapillai9_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,19,4,rashmi.deshmukh5_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,,,,,,,,,,5,4,aanya_malhotra56_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,3,4,prateekbanerjee1_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,,,,,,,,,,15,3,nisha.roy42_t@college.edu,Sometimes hard to understand the explanations.,,,
SURVEY,,,,,,,,,,,5,4,pranav.more83_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,,,,,,,,,,19,4,priya.pawar27_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,,,,,,,,,,10,2,riyaghosh90_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,,,,,,,,,,2,4,aditya.more30_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,5,5,aishwaryapillai9_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,,,,,,,,,,17,4,aanya_malhotra56_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,7,5,aanya_malhotra56_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,,,,,,,,,,20,5,richashah48_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,,,,,,,,,,18,3,divya_mukherjee23_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,11,5,aanya_malhotra56_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,,,,,,,,,,4,5,piyush.mukherjee46_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,,,,,,,,,,17,3,rashmi.deshmukh5_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,,,,,,,,,,20,5,piyush.mukherjee46_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,,,,,,,,,,5,5,sanyagupta57_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,,,,,,,,,,6,5,ritvikjadhav71_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,,,,,,,,,,7,5,harshmalhotra12_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,4,5,nisha.roy42_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,,,,,,,,,,1,4,nishapandey33_t@college.edu,The best teacher in our department.,,,
SURVEY,,,,,,,,,,,20,5,mohammedgill36_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,,,,,,,,,,19,5,karangill89_t@college.edu,Always well-prepared for lectures.,,,
