row_type,username,email,role,dob,division,roll_no,course,department,subjects,experience,question_id,rating,teacher_email,comment,subject,description,status
SURVEY,,nandini.das24@college.edu,,,,,,,,,9,4,reyansh.thakur99_t@college.edu,The best teacher in our department.,,,
SURVEY,,parth.thakur3@college.edu,,,,,,,,,2,5,ritvikpawar4_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,vidhi_mehta24@college.edu,,,,,,,,,1,4,tanmay_shinde15_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,sonali.reddy29@college.edu,,,,,,,,,10,5,pooja_shah12_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,yash.kumar67@college.edu,,,,,,,,,3,3,rahul.rao69_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,aditya.thakur3@college.edu,,,,,,,,,9,4,aaravsingh83_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,siddharth.ghosh8@college.edu,,,,,,,,,5,4,piyush_chowdhury63_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,simran.pawar73@college.edu,,,,,,,,,7,2,chirag_pandey24_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,aanya_verma52@college.edu,,,,,,,,,5,4,mohitpandey96_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,neeraj_mukherjee69@college.edu,,,,,,,,,2,4,rahul.rao69_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,madhuri_singh30@college.edu,,,,,,,,,6,3,sakshi_tiwari70_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,simran_das83@college.edu,,,,,,,,,3,3,tanvi.singh22_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,chiragdeshmukh82@college.edu,,,,,,,,,5,4,pranavmukherjee42_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,aditya.tiwari66@college.edu,,,,,,,,,10,3,komalarora30_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,madhuribajaj27@college.edu,,,,,,,,,2,5,aparnatiwari43_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,rishi.more98@college.edu,,,,,,,,,7,4,pranav.mukherjee90_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,aditya.thakur3@college.edu,,,,,,,,,7,5,riya_mukherjee9_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,mitali.menon40@college.edu,,,,,,,,,4,4,neha.yadav89_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,chiragdeshmukh82@college.edu,,,,,,,,,6,5,gaurav_nair33_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,richaarora66@college.edu,,,,,,,,,6,3,pooja_shah12_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,madhuribajaj27@college.edu,,,,,,,,,2,5,reyansh.thakur99_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,richa.mishra2@college.edu,,,,,,,,,1,5,aaravsingh83_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,meghajadhav63@college.edu,,,,,,,,,3,4,sakshi_tiwari70_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,preeti.shinde32@college.edu,,,,,,,,,3,3,garima_kulkarni38_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,madhuribajaj27@college.edu,,,,,,,,,6,3,gaurav_nair33_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,isha_chatterjee82@college.edu,,,,,,,,,9,5,meghareddy55_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,mohit.jain21@college.edu,,,,,,,,,9,3,pooja_shah12_t@college.edu,Could use more practical examples.,,,
SURVEY,,vidhi_rao24@college.edu,,,,,,,,,2,3,neha.yadav89_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,parul.kaur26@college.edu,,,,,,,,,6,4,tanviyadav20_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,siddharth.ghosh8@college.edu,,,,,,,,,6,4,payal_chauhan63_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,richaarora66@college.edu,,,,,,,,,7,5,aaravsingh83_t@college.edu,The best teacher in our department.,,,
SURVEY,,payaldutta12@college.edu,,,,,,,,,10,3,pooja_shah12_t@college.edu,"Some topics were explained well, others not so much.",,,
SURVEY,,diyadas16@college.edu,,,,,,,,,1,2,sakshi_tiwari70_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,aditi.joshi17@college.edu,,,,,,,,,1,3,aadhya.srivastava64_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,karanpawar36@college.edu,,,,,,,,,9,5,piyush_chowdhury63_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,prateek_sharma60@college.edu,,,,,,,,,1,4,mohitpandey96_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,rohan.joshi15@college.edu,,,,,,,,,8,3,mohitpandey96_t@college.edu,The pace of teaching is sometimes too fast.,,,
SURVEY,,tushar.verma80@college.edu,,,,,,,,,4,3,preetijoshi52_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,vikram_shinde56@college.edu,,,,,,,,,1,4,tanmay_shinde15_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,prateek_sharma60@college.edu,,,,,,,,,2,5,tanmay_shinde15_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,richaarora66@college.edu,,,,,,,,,7,4,kabirsrivastava31_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,neerajsen51@college.edu,,,,,,,,,10,4,aadhya.srivastava64_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,dev.yadav61@college.edu,,,,,,,,,4,4,rahul.rao69_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,manav_jain24@college.edu,,,,,,,,,8,3,adityakumar52_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,vihaan.malhotra68@college.edu,,,,,,,,,9,2,tushar.gill57_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,rishi.malhotra8@college.edu,,,,,,,,,2,1,preetijoshi52_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,varunshah80@college.edu,,,,,,,,,10,4,neha.yadav89_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,vihaan.malhotra68@college.edu,,,,,,,,,2,3,aarav.more12_t@college.edu,Could use more practical examples.,,,
SURVEY,,sahil.arora52@college.edu,,,,,,,,,10,4,aaravsingh83_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,isha_mishra78@college.edu,,,,,,,,,1,3,pranavmukherjee42_t@college.edu,"The teaching is okay, could be improved.",,,
SURVEY,,parul.kaur26@college.edu,,,,,,,,,4,4,aparnatiwari43_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,diyadas16@college.edu,,,,,,,,,1,4,shalinishah40_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,nikhilshinde44@college.edu,,,,,,,,,2,4,chirag_pandey24_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,parth.bose65@college.edu,,,,,,,,,7,2,pooja_shah12_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,aditi.joshi4@college.edu,,,,,,,,,6,3,tushar.gill57_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,diyachowdhury25@college.edu,,,,,,,,,7,4,shrutiyadav87_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,meghakapoor51@college.edu,,,,,,,,,3,4,ritvikpawar4_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,riya.gupta19@college.edu,,,,,,,,,2,3,preetijoshi52_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,yash_chauhan80@college.edu,,,,,,,,,6,1,kabirsrivastava31_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,kunalgupta99@college.edu,,,,,,,,,1,5,tanmay.singh98_t@college.edu,The best teacher in our department.,,,
SURVEY,,aanya_verma52@college.edu,,,,,,,,,6,4,shrutiyadav87_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,tanmay_joshi78@college.edu,,,,,,,,,3,5,shalinishah40_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,komalpandey55@college.edu,,,,,,,,,8,4,garima_kulkarni38_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,isha_chatterjee82@college.edu,,,,,,,,,6,5,rahul_chauhan27_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,dhruv.kumar64@college.edu,,,,,,,,,10,4,tushar.gill57_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,sonali.reddy29@college.edu,,,,,,,,,9,3,sakshi_tiwari70_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,sakshiverma66@college.edu,,,,,,,,,5,2,pooja_shah12_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,yash.kumar67@college.edu,,,,,,,,,4,4,sakshi_tiwari70_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,diyadas16@college.edu,,,,,,,,,10,5,ritvikpawar4_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,meghajadhav63@college.edu,,,,,,,,,2,4,tanmay_shinde15_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,ankit_rao85@college.edu,,,,,,,,,6,3,reyansh.thakur99_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,yash.menon8@college.edu,,,,,,,,,2,4,kabirsrivastava31_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,rohan.thakur51@college.edu,,,,,,,,,6,3,aarav.more12_t@college.edu,Overall satisfactory teaching.,,,
SURVEY,,chiragdeshmukh82@college.edu,,,,,,,,,8,5,tushar.gill57_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,preeti.shinde32@college.edu,,,,,,,,,5,2,sai_kumar86_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,tanmay.khanna91@college.edu,,,,,,,,,1,4,diyatiwari69_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,rishi.bose51@college.edu,,,,,,,,,4,3,rahul.rao69_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,vidhi_rao46@college.edu,,,,,,,,,1,5,sneha.yadav56_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,shivani_kaur5@college.edu,,,,,,,,,7,5,kabirsrivastava31_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,manav.srivastava67@college.edu,,,,,,,,,1,5,tanviyadav20_t@college.edu,"Great mentor, helped me understand my career goals.",,,
SURVEY,,myra.yadav87@college.edu,,,,,,,,,4,3,garima_kulkarni38_t@college.edu,Needs to use more modern teaching methods.,,,
SURVEY,,neerajsen51@college.edu,,,,,,,,,6,4,rahul.rao69_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,rajmukherjee47@college.edu,,,,,,,,,8,2,payal_chauhan63_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,kavya_singh23@college.edu,,,,,,,,,3,2,ritvikpawar4_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,prateek.dubey66@college.edu,,,,,,,,,6,2,varunpawar78_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,jyoti.das51@college.edu,,,,,,,,,10,2,preetijoshi52_t@college.edu,Classes are often boring and hard to sit through.,,,
SURVEY,,kavya.gupta35@college.edu,,,,,,,,,3,5,aarav.more12_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,mitali_bhat82@college.edu,,,,,,,,,5,5,shrutiyadav87_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,rishi.more98@college.edu,,,,,,,,,7,5,aparnatiwari43_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,simran.jain44@college.edu,,,,,,,,,4,5,pranavmukherjee42_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,nandini.dutta20@college.edu,,,,,,,,,6,5,aadhya.srivastava64_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,meera_pillai75@college.edu,,,,,,,,,6,3,gaurav_nair33_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,mayankreddy5@college.edu,,,,,,,,,10,4,sakshi_arora22_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,arnavmishra10@college.edu,,,,,,,,,8,2,shrutiyadav87_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,ananya_chowdhury21@college.edu,,,,,,,,,3,2,abhishek_chowdhury69_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,ajayjadhav73@college.edu,,,,,,,,,4,2,pooja_shah12_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,diyapatil98@college.edu,,,,,,,,,3,2,diyatiwari69_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,aanya_verma52@college.edu,,,,,,,,,4,4,sai_kumar86_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,parth.bose65@college.edu,,,,,,,,,6,5,garima_kulkarni38_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,kunalchatterjee64@college.edu,,,,,,,,,6,4,pranav.mukherjee90_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,komal_sharma90@college.edu,,,,,,,,,7,4,payal_chauhan63_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,adityasrivastava3@college.edu,,,,,,,,,8,3,tanviyadav20_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,pranavarora14@college.edu,,,,,,,,,3,2,amit_kaur91_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,aanyamishra75@college.edu,,,,,,,,,9,5,sakshi_tiwari70_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,rajmukherjee47@college.edu,,,,,,,,,8,4,tanvi.singh22_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,jyoti.mehta12@college.edu,,,,,,,,,5,5,ritvikpawar4_t@college.edu,Encourages students to think critically and ask questions.,,,
SURVEY,,tushar.verma80@college.edu,,,,,,,,,7,4,adityakumar52_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,tanvi_banerjee96@college.edu,,,,,,,,,5,2,sakshi_tiwari70_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,riya.gupta19@college.edu,,,,,,,,,4,4,aarav.more12_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,jyoti.das51@college.edu,,,,,,,,,1,2,pooja_shah12_t@college.edu,Difficult to understand the explanations sometimes.,,,
SURVEY,,kunalgupta99@college.edu,,,,,,,,,8,5,komalarora30_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,sakshi_malhotra33@college.edu,,,,,,,,,6,4,varunpawar78_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,ankit_rao85@college.edu,,,,,,,,,10,3,sneha.yadav56_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,manav_jain24@college.edu,,,,,,,,,7,3,sakshi_arora22_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,aadhyaverma4@college.edu,,,,,,,,,6,5,varunpawar78_t@college.edu,"Very clear explanations, easy to follow along.",,,
SURVEY,,sakshi_malhotra33@college.edu,,,,,,,,,7,4,aarav.more12_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,tanvi_banerjee96@college.edu,,,,,,,,,9,4,payal_chauhan63_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,divyajoshi52@college.edu,,,,,,,,,3,2,preetijoshi52_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,divyajoshi52@college.edu,,,,,,,,,4,2,diyatiwari69_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,manav_jain24@college.edu,,,,,,,,,2,4,payal_chauhan63_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,sahil.dubey43@college.edu,,,,,,,,,5,4,meghareddy55_t@college.edu,Very knowledgeable and experienced.,,,
SURVEY,,mayank.jain33@college.edu,,,,,,,,,3,4,tanmay.singh98_t@college.edu,Very patient and supportive teacher.,,,
SURVEY,,aarav.srivastava86@college.edu,,,,,,,,,8,4,mohitpandey96_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,payal_mishra7@college.edu,,,,,,,,,5,5,aparnatiwari43_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,varunshah80@college.edu,,,,,,,,,5,5,ritvikpawar4_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,aditi.joshi17@college.edu,,,,,,,,,6,4,adityakumar52_t@college.edu,Great use of real-world examples to explain theory.,,,
SURVEY,,rishi.malhotra8@college.edu,,,,,,,,,6,4,aadhya.srivastava64_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,diyapatil98@college.edu,,,,,,,,,6,4,varunpawar78_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,sahil.mishra9@college.edu,,,,,,,,,7,4,aparnatiwari43_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,rajroy6@college.edu,,,,,,,,,3,3,neha.yadav89_t@college.edu,"Average experience, nothing exceptional.",,,
SURVEY,,jyoti.das51@college.edu,,,,,,,,,1,4,amit_kaur91_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,tushar.verma80@college.edu,,,,,,,,,2,5,sumit.rao77_t@college.edu,The best teacher in our department.,,,
SURVEY,,manav_jain24@college.edu,,,,,,,,,8,4,shalinishah40_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,yash.menon8@college.edu,,,,,,,,,9,2,pranav.mukherjee90_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,aditya.tiwari66@college.edu,,,,,,,,,2,1,mohitpandey96_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,neerajjadhav15@college.edu,,,,,,,,,4,2,mohitpandey96_t@college.edu,The course feels disorganized at times.,,,
SURVEY,,komal_sharma90@college.edu,,,,,,,,,1,4,tanvi.singh22_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,mayank.jain33@college.edu,,,,,,,,,10,3,chirag_pandey24_t@college.edu,The lectures are informative but a bit monotonous.,,,
SURVEY,,mohit.jain21@college.edu,,,,,,,,,5,5,riya_mukherjee9_t@college.edu,Lectures are well-organized and engaging.,,,
SURVEY,,sneha.kumar49@college.edu,,,,,,,,,4,4,varunpawar78_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,reyansh_dutta89@college.edu,,,,,,,,,6,4,sneha.yadav56_t@college.edu,Makes the subject really interesting to study.,,,
SURVEY,,simran.jain44@college.edu,,,,,,,,,5,3,payal_chauhan63_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,reyansh_dutta89@college.edu,,,,,,,,,9,3,reyansh.thakur99_t@college.edu,The teacher is knowledgeable but not very approachable.,,,
SURVEY,,chirag.gupta22@college.edu,,,,,,,,,2,3,shrutiyadav87_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,simran_das83@college.edu,,,,,,,,,5,1,tanmay_shinde15_t@college.edu,The teacher rushes through important topics.,,,
SURVEY,,preeti.shinde32@college.edu,,,,,,,,,3,4,tushar.gill57_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,sonali_ghosh9@college.edu,,,,,,,,,1,3,riya_mukherjee9_t@college.edu,Assignments could be more relevant to the syllabus.,,,
SURVEY,,madhuribajaj27@college.edu,,,,,,,,,3,2,ritvikpawar4_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,aditya_pawar94@college.edu,,,,,,,,,5,4,riya_mukherjee9_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,aarav.srivastava86@college.edu,,,,,,,,,5,2,aarav.more12_t@college.edu,Needs to improve interaction with students.,,,
SURVEY,,aditya.thakur3@college.edu,,,,,,,,,5,5,rahul.rao69_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,rishi.malhotra8@college.edu,,,,,,,,,7,3,komalarora30_t@college.edu,Could use more practical examples.,,,
SURVEY,,ajayjadhav73@college.edu,,,,,,,,,7,3,preetijoshi52_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,manav.srivastava67@college.edu,,,,,,,,,10,4,pranavmukherjee42_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,aishwarya.gill52@college.edu,,,,,,,,,5,2,amit_kaur91_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,manav.srivastava67@college.edu,,,,,,,,,2,5,abhishek_chowdhury69_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,mitali_bhat82@college.edu,,,,,,,,,8,4,pranav.mukherjee90_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,gaurav_thakur83@college.edu,,,,,,,,,1,5,tanviyadav20_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,siddharth.pandey44@college.edu,,,,,,,,,4,5,shrutiyadav87_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,mitali_bhat82@college.edu,,,,,,,,,10,2,rahul.rao69_t@college.edu,Grading seems inconsistent and unfair sometimes.,,,
SURVEY,,aditi.joshi4@college.edu,,,,,,,,,5,3,aaravsingh83_t@college.edu,"Decent teacher, does the job.",,,
SURVEY,,mohitsrivastava88@college.edu,,,,,,,,,6,5,tushar.gill57_t@college.edu,One of the best teachers I've had in college.,,,
SURVEY,,kunalchatterjee64@college.edu,,,,,,,,,9,4,tanvi.singh22_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,kabir.patil78@college.edu,,,,,,,,,7,3,tanmay.singh98_t@college.edu,Good knowledge of subject but needs better delivery.,,,
SURVEY,,sai_iyer44@college.edu,,,,,,,,,8,5,neha.yadav89_t@college.edu,Provides excellent study material and references.,,,
SURVEY,,reyansh_dutta89@college.edu,,,,,,,,,10,4,tanviyadav20_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,sai_iyer44@college.edu,,,,,,,,,6,5,tushar.gill57_t@college.edu,"Excellent teaching style, really enjoyed the lectures.",,,
SURVEY,,nandini.dutta20@college.edu,,,,,,,,,1,5,sakshi_arora22_t@college.edu,Very fair in grading and provides detailed feedback.,,,
SURVEY,,mansi.srivastava71@college.edu,,,,,,,,,3,5,reyansh.thakur99_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,neerajjadhav15@college.edu,,,,,,,,,2,4,aarav.more12_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,parth.thakur3@college.edu,,,,,,,,,1,5,reyansh.thakur99_t@college.edu,"Always available to help with doubts, very approachable.",,,
SURVEY,,manav_jain24@college.edu,,,,,,,,,7,4,pranav.mukherjee90_t@college.edu,Classes are always interesting and never boring.,,,
SURVEY,,chiragyadav6@college.edu,,,,,,,,,1,4,tanmay.singh98_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,mansi.srivastava71@college.edu,,,,,,,,,4,4,aparnatiwari43_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,sonali.reddy29@college.edu,,,,,,,,,5,4,gaurav_nair33_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,ajayjadhav73@college.edu,,,,,,,,,7,3,diyatiwari69_t@college.edu,The course content is good but presentation could improve.,,,
SURVEY,,payalmukherjee35@college.edu,,,,,,,,,5,2,ritvikpawar4_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,diyachowdhury25@college.edu,,,,,,,,,5,4,kabirsrivastava31_t@college.edu,"I learned a lot from this course, highly recommend.",,,
SURVEY,,yash_chauhan80@college.edu,,,,,,,,,5,1,tanvi.singh22_t@college.edu,Needs to be more patient with students who struggle.,,,
SURVEY,,pranavarora14@college.edu,,,,,,,,,9,5,aarav.more12_t@college.edu,The teacher is very passionate about the subject.,,,
SURVEY,,pranavarora14@college.edu,,,,,,,,,9,2,meghareddy55_t@college.edu,Not enough practical examples provided.,,,
SURVEY,,kavyarao31@college.edu,,,,,,,,,5,5,tanviyadav20_t@college.edu,Always well-prepared for lectures.,,,
SURVEY,,sahil.arora52@college.edu,,,,,,,,,7,5,tanvi.singh22_t@college.edu,Makes difficult concepts seem simple.,,,
SURVEY,,richaarora66@college.edu,,,,,,,,,10,5,rahul.rao69_t@college.edu,"Amazing practical sessions, very hands-on approach.",,,
SURVEY,,vidhi_rao24@college.edu,,,,,,,,,5,4,varunpawar78_t@college.edu,Makes difficult concepts seem simple.,,,
REVIEW,,nandini.das24@college.edu,,,,,,,,,,5,sakshi_arora22_t@college.edu,Very supportive and understanding.,,,
REVIEW,,tushar.verma80@college.edu,,,,,,,,,,4,kabirsrivastava31_t@college.edu,"Good teacher overall, minor improvements needed.",,,
REVIEW,,sahil.mishra9@college.edu,,,,,,,,,,5,shrutiyadav87_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,meghajadhav63@college.edu,,,,,,,,,,4,rahul.rao69_t@college.edu,Very supportive and understanding.,,,
REVIEW,,diyadas16@college.edu,,,,,,,,,,3,payal_chauhan63_t@college.edu,"Good teacher overall, minor improvements needed.",,,
REVIEW,,myra.yadav87@college.edu,,,,,,,,,,1,shalinishah40_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,diyachowdhury25@college.edu,,,,,,,,,,5,aarav.more12_t@college.edu,Always willing to stay after class to clear doubts.,,,
REVIEW,,meera_pillai75@college.edu,,,,,,,,,,3,komalarora30_t@college.edu,Great at explaining complex topics in simple terms.,,,
REVIEW,,simran_das83@college.edu,,,,,,,,,,4,reyansh.thakur99_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,sonali.reddy29@college.edu,,,,,,,,,,3,abhishek_chowdhury69_t@college.edu,Excellent teacher! Highly recommend.,,,
REVIEW,,manav_jain24@college.edu,,,,,,,,,,4,komalarora30_t@college.edu,Outstanding dedication to student success.,,,
REVIEW,,komal.gupta96@college.edu,,,,,,,,,,2,preetijoshi52_t@college.edu,Fair in grading but could provide more feedback.,,,
REVIEW,,harshita.mishra55@college.edu,,,,,,,,,,4,sumit.rao77_t@college.edu,Very supportive and understanding.,,,
REVIEW,,kunalgupta99@college.edu,,,,,,,,,,2,rahul_chauhan27_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,isha_chatterjee82@college.edu,,,,,,,,,,4,varunpawar78_t@college.edu,The teacher needs to slow down during complex topics.,,,
REVIEW,,shalini_patel52@college.edu,,,,,,,,,,5,pranavmukherjee42_t@college.edu,"Good teacher overall, minor improvements needed.",,,
REVIEW,,parthjain79@college.edu,,,,,,,,,,4,gaurav_nair33_t@college.edu,Very organized and follows a clear teaching plan.,,,
REVIEW,,rishi.more98@college.edu,,,,,,,,,,1,tanmay.singh98_t@college.edu,Needs to engage students more during lectures.,,,
REVIEW,,sumit_yadav45@college.edu,,,,,,,,,,5,aadhya.srivastava64_t@college.edu,Great at explaining complex topics in simple terms.,,,
REVIEW,,aditya_pawar94@college.edu,,,,,,,,,,5,rahul_chauhan27_t@college.edu,Excellent teacher! Highly recommend.,,,
REVIEW,,mohitsrivastava88@college.edu,,,,,,,,,,2,amit_kaur91_t@college.edu,One of the most knowledgeable teachers in the department.,,,
REVIEW,,jyoti.mehta12@college.edu,,,,,,,,,,5,sakshi_tiwari70_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,isha.tiwari33@college.edu,,,,,,,,,,4,adityakumar52_t@college.edu,Very helpful and patient with students.,,,
REVIEW,,aparnaarora43@college.edu,,,,,,,,,,5,gaurav_nair33_t@college.edu,One of the most knowledgeable teachers in the department.,,,
